Date,Site,Type,City,State,Salinity,Temp,Month,Year,Where,Species,Common,Present
2010-07-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Jul,2010,Mainland,Ostrea edulis,European Oyster,FALSE
2010-07-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Jul,2010,Mainland,Bugula neritina,Purple Bushy Bryozoan,FALSE
2010-07-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Jul,2010,Mainland,Caprella mutica,Skeleton Shrimp,FALSE
2010-07-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Jul,2010,Mainland,Diplosoma listerianum,Diplosoma Tunicate,FALSE
2010-07-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Jul,2010,Mainland,Didemnum vexillum,"""Mystery"" Colonial Tunicate",FALSE
2010-07-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Jul,2010,Mainland,"NA",NA,FALSE
2010-07-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Jul,2010,Mainland,Colpomenia pereqrina,NA,FALSE
2010-07-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Jul,2010,Mainland,Diadumene lineata,Striped Anemone,FALSE
2010-07-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Jul,2010,Mainland,Codium fragile,Green Fleece,FALSE
2010-07-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Jul,2010,Mainland,Corella eumyota,Tunicate,FALSE
2010-07-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Jul,2010,Mainland,Palaemon elegans,European Rock Shrimp,FALSE
2010-07-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Jul,2010,Mainland,Tricellaria inopinata,Unexpected Bryozoan,FALSE
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Jul,2010,Mainland,Botrylloides violaceus,Sheath Tunicate,FALSE
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Jul,2010,Mainland,Botryllus schlosseri,Golden Star Tunicate,FALSE
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Jul,2010,Mainland,Membranipora sp.,Lacy Crust Bryozoan,FALSE
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Jul,2010,Mainland,Carcinus maenas,Green Crab,FALSE
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Jul,2010,Mainland,Ascidiella aspersa,Sea Squirt,TRUE
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Jul,2010,Mainland,Hemigrapsus sanguineus,Asian Shore Crab,TRUE
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Jul,2010,Mainland,Styela clava,Club Tunicate,FALSE
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Jul,2010,Mainland,Ostrea edulis,European Oyster,FALSE
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Jul,2010,Mainland,Bugula neritina,Purple Bushy Bryozoan,FALSE
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Jul,2010,Mainland,Caprella mutica,Skeleton Shrimp,FALSE
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Jul,2010,Mainland,Diplosoma listerianum,Diplosoma Tunicate,FALSE
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Jul,2010,Mainland,Didemnum vexillum,"""Mystery"" Colonial Tunicate",FALSE
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Jul,2010,Mainland,"NA",NA,FALSE
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Jul,2010,Mainland,Colpomenia pereqrina,NA,FALSE
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Jul,2010,Mainland,Diadumene lineata,Striped Anemone,FALSE
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Jul,2010,Mainland,Codium fragile,Green Fleece,FALSE
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Jul,2010,Mainland,Corella eumyota,Tunicate,FALSE
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Jul,2010,Mainland,Palaemon elegans,European Rock Shrimp,FALSE
2010-07-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Jul,2010,Mainland,Tricellaria inopinata,Unexpected Bryozoan,FALSE
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Aug,2010,Mainland,Botrylloides violaceus,Sheath Tunicate,TRUE
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Aug,2010,Mainland,Botryllus schlosseri,Golden Star Tunicate,TRUE
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Aug,2010,Mainland,Membranipora sp.,Lacy Crust Bryozoan,FALSE
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Aug,2010,Mainland,Carcinus maenas,Green Crab,TRUE
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Aug,2010,Mainland,Ascidiella aspersa,Sea Squirt,FALSE
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Aug,2010,Mainland,Hemigrapsus sanguineus,Asian Shore Crab,FALSE
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Aug,2010,Mainland,Styela clava,Club Tunicate,FALSE
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Aug,2010,Mainland,Ostrea edulis,European Oyster,FALSE
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Aug,2010,Mainland,Bugula neritina,Purple Bushy Bryozoan,FALSE
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Aug,2010,Mainland,Caprella mutica,Skeleton Shrimp,FALSE
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Aug,2010,Mainland,Diplosoma listerianum,Diplosoma Tunicate,FALSE
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Aug,2010,Mainland,Didemnum vexillum,"""Mystery"" Colonial Tunicate",FALSE
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Aug,2010,Mainland,"NA",NA,FALSE
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Aug,2010,Mainland,Colpomenia pereqrina,NA,FALSE
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Aug,2010,Mainland,Diadumene lineata,Striped Anemone,FALSE
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Aug,2010,Mainland,Codium fragile,Green Fleece,FALSE
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Aug,2010,Mainland,Corella eumyota,Tunicate,FALSE
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Aug,2010,Mainland,Palaemon elegans,European Rock Shrimp,FALSE
2010-08-16T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Aug,2010,Mainland,Tricellaria inopinata,Unexpected Bryozoan,FALSE
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Aug,2010,Mainland,Botrylloides violaceus,Sheath Tunicate,TRUE
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Aug,2010,Mainland,Botryllus schlosseri,Golden Star Tunicate,TRUE
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Aug,2010,Mainland,Membranipora sp.,Lacy Crust Bryozoan,FALSE
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Aug,2010,Mainland,Carcinus maenas,Green Crab,TRUE
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Aug,2010,Mainland,Ascidiella aspersa,Sea Squirt,TRUE
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Aug,2010,Mainland,Hemigrapsus sanguineus,Asian Shore Crab,FALSE
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Aug,2010,Mainland,Styela clava,Club Tunicate,FALSE
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Aug,2010,Mainland,Ostrea edulis,European Oyster,FALSE
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Aug,2010,Mainland,Bugula neritina,Purple Bushy Bryozoan,FALSE
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Aug,2010,Mainland,Caprella mutica,Skeleton Shrimp,FALSE
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Aug,2010,Mainland,Diplosoma listerianum,Diplosoma Tunicate,FALSE
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Aug,2010,Mainland,Didemnum vexillum,"""Mystery"" Colonial Tunicate",FALSE
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Aug,2010,Mainland,"NA",NA,FALSE
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Aug,2010,Mainland,Colpomenia pereqrina,NA,FALSE
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Aug,2010,Mainland,Diadumene lineata,Striped Anemone,FALSE
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Aug,2010,Mainland,Codium fragile,Green Fleece,FALSE
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Aug,2010,Mainland,Corella eumyota,Tunicate,FALSE
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Aug,2010,Mainland,Palaemon elegans,European Rock Shrimp,FALSE
2010-08-16T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Aug,2010,Mainland,Tricellaria inopinata,Unexpected Bryozoan,FALSE
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Sep,2010,Mainland,Botrylloides violaceus,Sheath Tunicate,FALSE
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Sep,2010,Mainland,Botryllus schlosseri,Golden Star Tunicate,TRUE
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Sep,2010,Mainland,Membranipora sp.,Lacy Crust Bryozoan,FALSE
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Sep,2010,Mainland,Carcinus maenas,Green Crab,TRUE
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Sep,2010,Mainland,Ascidiella aspersa,Sea Squirt,FALSE
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Sep,2010,Mainland,Hemigrapsus sanguineus,Asian Shore Crab,FALSE
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Sep,2010,Mainland,Styela clava,Club Tunicate,FALSE
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Sep,2010,Mainland,Ostrea edulis,European Oyster,FALSE
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Sep,2010,Mainland,Bugula neritina,Purple Bushy Bryozoan,FALSE
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Sep,2010,Mainland,Caprella mutica,Skeleton Shrimp,FALSE
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Sep,2010,Mainland,Diplosoma listerianum,Diplosoma Tunicate,FALSE
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Sep,2010,Mainland,Didemnum vexillum,"""Mystery"" Colonial Tunicate",FALSE
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Sep,2010,Mainland,"NA",NA,FALSE
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Sep,2010,Mainland,Colpomenia pereqrina,NA,FALSE
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Sep,2010,Mainland,Diadumene lineata,Striped Anemone,FALSE
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Sep,2010,Mainland,Codium fragile,Green Fleece,FALSE
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Sep,2010,Mainland,Corella eumyota,Tunicate,FALSE
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Sep,2010,Mainland,Palaemon elegans,European Rock Shrimp,FALSE
2010-09-20T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,NA,NA,Sep,2010,Mainland,Tricellaria inopinata,Unexpected Bryozoan,FALSE
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Sep,2010,Mainland,Botrylloides violaceus,Sheath Tunicate,TRUE
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Sep,2010,Mainland,Botryllus schlosseri,Golden Star Tunicate,TRUE
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Sep,2010,Mainland,Membranipora sp.,Lacy Crust Bryozoan,FALSE
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Sep,2010,Mainland,Carcinus maenas,Green Crab,FALSE
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Sep,2010,Mainland,Ascidiella aspersa,Sea Squirt,FALSE
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Sep,2010,Mainland,Hemigrapsus sanguineus,Asian Shore Crab,FALSE
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Sep,2010,Mainland,Styela clava,Club Tunicate,FALSE
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Sep,2010,Mainland,Ostrea edulis,European Oyster,FALSE
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Sep,2010,Mainland,Bugula neritina,Purple Bushy Bryozoan,FALSE
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Sep,2010,Mainland,Caprella mutica,Skeleton Shrimp,FALSE
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Sep,2010,Mainland,Diplosoma listerianum,Diplosoma Tunicate,FALSE
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Sep,2010,Mainland,Didemnum vexillum,"""Mystery"" Colonial Tunicate",FALSE
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Sep,2010,Mainland,"NA",NA,FALSE
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Sep,2010,Mainland,Colpomenia pereqrina,NA,FALSE
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Sep,2010,Mainland,Diadumene lineata,Striped Anemone,FALSE
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Sep,2010,Mainland,Codium fragile,Green Fleece,FALSE
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Sep,2010,Mainland,Corella eumyota,Tunicate,FALSE
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Sep,2010,Mainland,Palaemon elegans,European Rock Shrimp,FALSE
2010-09-20T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,NA,NA,Sep,2010,Mainland,Tricellaria inopinata,Unexpected Bryozoan,FALSE
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,30,23,Jun,2011,Mainland,Botrylloides violaceus,Sheath Tunicate,FALSE
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,30,23,Jun,2011,Mainland,Botryllus schlosseri,Golden Star Tunicate,FALSE
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,30,23,Jun,2011,Mainland,Membranipora sp.,Lacy Crust Bryozoan,TRUE
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,30,23,Jun,2011,Mainland,Carcinus maenas,Green Crab,TRUE
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,30,23,Jun,2011,Mainland,Ascidiella aspersa,Sea Squirt,FALSE
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,30,23,Jun,2011,Mainland,Hemigrapsus sanguineus,Asian Shore Crab,FALSE
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,30,23,Jun,2011,Mainland,Styela clava,Club Tunicate,FALSE
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,30,23,Jun,2011,Mainland,Ostrea edulis,European Oyster,FALSE
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,30,23,Jun,2011,Mainland,Bugula neritina,Purple Bushy Bryozoan,FALSE
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,30,23,Jun,2011,Mainland,Caprella mutica,Skeleton Shrimp,FALSE
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,30,23,Jun,2011,Mainland,Diplosoma listerianum,Diplosoma Tunicate,FALSE
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,30,23,Jun,2011,Mainland,Didemnum vexillum,"""Mystery"" Colonial Tunicate",FALSE
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,30,23,Jun,2011,Mainland,"NA",NA,FALSE
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,30,23,Jun,2011,Mainland,Colpomenia pereqrina,NA,FALSE
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,30,23,Jun,2011,Mainland,Diadumene lineata,Striped Anemone,FALSE
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,30,23,Jun,2011,Mainland,Codium fragile,Green Fleece,FALSE
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,30,23,Jun,2011,Mainland,Corella eumyota,Tunicate,FALSE
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,30,23,Jun,2011,Mainland,Palaemon elegans,European Rock Shrimp,FALSE
2011-06-09T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,30,23,Jun,2011,Mainland,Tricellaria inopinata,Unexpected Bryozoan,FALSE
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,25,15,Jun,2011,Mainland,Botrylloides violaceus,Sheath Tunicate,TRUE
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,25,15,Jun,2011,Mainland,Botryllus schlosseri,Golden Star Tunicate,TRUE
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,25,15,Jun,2011,Mainland,Membranipora sp.,Lacy Crust Bryozoan,TRUE
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,25,15,Jun,2011,Mainland,Carcinus maenas,Green Crab,TRUE
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,25,15,Jun,2011,Mainland,Ascidiella aspersa,Sea Squirt,TRUE
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,25,15,Jun,2011,Mainland,Hemigrapsus sanguineus,Asian Shore Crab,FALSE
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,25,15,Jun,2011,Mainland,Styela clava,Club Tunicate,TRUE
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,25,15,Jun,2011,Mainland,Ostrea edulis,European Oyster,FALSE
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,25,15,Jun,2011,Mainland,Bugula neritina,Purple Bushy Bryozoan,FALSE
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,25,15,Jun,2011,Mainland,Caprella mutica,Skeleton Shrimp,FALSE
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,25,15,Jun,2011,Mainland,Diplosoma listerianum,Diplosoma Tunicate,FALSE
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,25,15,Jun,2011,Mainland,Didemnum vexillum,"""Mystery"" Colonial Tunicate",FALSE
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,25,15,Jun,2011,Mainland,"NA",NA,FALSE
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,25,15,Jun,2011,Mainland,Colpomenia pereqrina,NA,FALSE
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,25,15,Jun,2011,Mainland,Diadumene lineata,Striped Anemone,FALSE
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,25,15,Jun,2011,Mainland,Codium fragile,Green Fleece,FALSE
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,25,15,Jun,2011,Mainland,Corella eumyota,Tunicate,FALSE
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,25,15,Jun,2011,Mainland,Palaemon elegans,European Rock Shrimp,FALSE
2011-06-09T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,25,15,Jun,2011,Mainland,Tricellaria inopinata,Unexpected Bryozoan,FALSE
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,31,22,Jul,2011,Mainland,Botrylloides violaceus,Sheath Tunicate,TRUE
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,31,22,Jul,2011,Mainland,Botryllus schlosseri,Golden Star Tunicate,TRUE
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,31,22,Jul,2011,Mainland,Membranipora sp.,Lacy Crust Bryozoan,FALSE
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,31,22,Jul,2011,Mainland,Carcinus maenas,Green Crab,FALSE
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,31,22,Jul,2011,Mainland,Ascidiella aspersa,Sea Squirt,FALSE
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,31,22,Jul,2011,Mainland,Hemigrapsus sanguineus,Asian Shore Crab,FALSE
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,31,22,Jul,2011,Mainland,Styela clava,Club Tunicate,FALSE
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,31,22,Jul,2011,Mainland,Ostrea edulis,European Oyster,FALSE
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,31,22,Jul,2011,Mainland,Bugula neritina,Purple Bushy Bryozoan,FALSE
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,31,22,Jul,2011,Mainland,Caprella mutica,Skeleton Shrimp,FALSE
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,31,22,Jul,2011,Mainland,Diplosoma listerianum,Diplosoma Tunicate,FALSE
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,31,22,Jul,2011,Mainland,Didemnum vexillum,"""Mystery"" Colonial Tunicate",FALSE
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,31,22,Jul,2011,Mainland,"NA",NA,FALSE
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,31,22,Jul,2011,Mainland,Colpomenia pereqrina,NA,FALSE
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,31,22,Jul,2011,Mainland,Diadumene lineata,Striped Anemone,FALSE
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,31,22,Jul,2011,Mainland,Codium fragile,Green Fleece,FALSE
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,31,22,Jul,2011,Mainland,Corella eumyota,Tunicate,FALSE
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,31,22,Jul,2011,Mainland,Palaemon elegans,European Rock Shrimp,FALSE
2011-07-07T00:00:00Z,Siegel's Reef,Tidepool,South Portland,Maine,31,22,Jul,2011,Mainland,Tricellaria inopinata,Unexpected Bryozoan,FALSE
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,30,18,Jul,2011,Mainland,Botrylloides violaceus,Sheath Tunicate,TRUE
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,30,18,Jul,2011,Mainland,Botryllus schlosseri,Golden Star Tunicate,TRUE
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,30,18,Jul,2011,Mainland,Membranipora sp.,Lacy Crust Bryozoan,TRUE
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,30,18,Jul,2011,Mainland,Carcinus maenas,Green Crab,TRUE
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,30,18,Jul,2011,Mainland,Ascidiella aspersa,Sea Squirt,FALSE
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,30,18,Jul,2011,Mainland,Hemigrapsus sanguineus,Asian Shore Crab,FALSE
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,30,18,Jul,2011,Mainland,Styela clava,Club Tunicate,FALSE
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,30,18,Jul,2011,Mainland,Ostrea edulis,European Oyster,FALSE
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,30,18,Jul,2011,Mainland,Bugula neritina,Purple Bushy Bryozoan,FALSE
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,30,18,Jul,2011,Mainland,Caprella mutica,Skeleton Shrimp,FALSE
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,30,18,Jul,2011,Mainland,Diplosoma listerianum,Diplosoma Tunicate,FALSE
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,30,18,Jul,2011,Mainland,Didemnum vexillum,"""Mystery"" Colonial Tunicate",FALSE
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,30,18,Jul,2011,Mainland,"NA",NA,FALSE
2011-07-07T00:00:00Z,SMCC Dock,Dock,South Portland,Maine,30,18,Jul,2011,Mainland,Colpomenia pereqrina,NA,FALSE
